OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
934,168,"Well, you need to fix that. That’s wrong. Hang on. Fix that one and then you can go do centers. Student Z, I don’t like that. There you go, centers. You just cut the whole line. Hang on, I'm sorry. I guess I was not clear. You need to clean up before you go do centers. So all of your scratch paper that you used, all of your book, your pencil—hang on, please. Oop, you forgot something ‘cause you were rushing. You forgot—on this one, you forgot something because you were rushing I think. Now you can go. Yeah, the backside’s homework. All right, you need to be careful with your zeros. Think of the place for this, place value for the two. It’s not two million. There you go. Back for homework. You didn’t do this one, five million.",167,My zeros separate.,"thats_wrong,wrong","[student] Yeah, that is six.
[teacher] Yeah, but six what? What’s the six worth because it’s not in the ones place.
[student] My zeros separate.
[teacher] Well, you need to fix that. That’s wrong. Hang on. Fix that one and then you can go do centers. Student Z, I don’t like that. There you go, centers. You just cut the whole line. Hang on, I'm sorry. I guess I was not clear. You need to clean up before you go do centers. So all of your scratch paper that you used, all of your book, your pencil—hang on, please. Oop, you forgot something ‘cause you were rushing. You forgot—on this one, you forgot something because you were rushing I think. Now you can go. Yeah, the backside’s homework. All right, you need to be careful with your zeros. Think of the place for this, place value for the two. It’s not two million. There you go. Back for homework. You didn’t do this one, five million. <<<
[student] Oh, ‘cause you said—
[teacher] I know I said skip it then but—and again, check your place value. You're rushing because this is not worth eight million.",True,0.75,"Teacher says 'That's wrong' about student's zeros separating, then moves to classroom management without explaining the math error."
995,55,"No, you did not follow these steps and you got the answer wrong. Student C got up and got a piece of scratch paper to make his chart to keep his work organized. I knew I was gonna get somebody.",54,Done.,"no_start,wrong","[student] Yes.
[teacher] Yes? All right, try the last two on your own. Don’t get tricked. So grab some scratch – grab the book of the scratch paper.
[student] Done.
[teacher] No, you did not follow these steps and you got the answer wrong. Student C got up and got a piece of scratch paper to make his chart to keep his work organized. I knew I was gonna get somebody. <<<
[student] Not me. Not me.
[student] Be quiet.",True,0.8,"Teacher says 'No, you did not follow these steps and you got the answer wrong' dismissing student's claim of being done without exploring their reasoning."
995,201,"I’m glad that you’re saying it’s really easy, but don’t forget there’s a reason we’re practicing this, ‘cause it wasn’t easy when you took that quiz and got those questions wrong.",200,"This is pretty easy. It’s, like, this is standard notation.",wrong,"[teacher] No, it’s homework. Take it back to your seat. The timer – the timer has just gone off for centers, so take everything off the carpet. Make sure you put that in your binder to go home for homework. I know, it should be very easy. Student L, your grid is on the floor for some reason. Okay, I need my markers. And you need to choose a center.
[teacher] Yeah, yeah.
[student] This is pretty easy. It’s, like, this is standard notation.
[teacher] I’m glad that you’re saying it’s really easy, but don’t forget there’s a reason we’re practicing this, ‘cause it wasn’t easy when you took that quiz and got those questions wrong. <<<
[teacher] So Student E, Student L, Student R and Student S are in the process of straightening that center out, so how about you not touch anything until they’re done and it’s completely packed up? Student L, I just said don’t touch anything until they’re done packing it up. Okay.
[student] Can I sit on the floor?",True,0.7,"Teacher reminds student they got quiz questions wrong, using past failure to undercut student's confidence rather than engaging with current reasoning."
1058,177,Okay. You saying it wrong.,176,For parenthesis?,wrong,"[student] .
[teacher] I start where in the parenthesis? Why is the P underlined?
[student] For parenthesis?
[teacher] Okay. You saying it wrong. <<<
[student] Well, what you supposed to do is multiply three times four.
[teacher] Where are they? What are these called? Class?",True,0.75,Teacher says 'You saying it wrong' to student who said 'for parenthesis' without explaining what is wrong or scaffolding.
1099,135,You spelled wrong.,134,"Look at my house, Teacher.",wrong,"[teacher] Finish it up. You have about three or three and a half minutes. Finish it up.
[teacher] You have two and a half minutes to finish up.
[student] Look at my house, Teacher.
[teacher] You spelled wrong. <<<
[student] What?
[teacher] Dining room.",True,0.7,"Teacher says 'You spelled wrong' dismissively without further engagement, though this is about spelling not math reasoning."
1101,266,Wrong. I said up here. You always start up here.,265,Yes. That one is 2.,wrong,"[student] Oh, hold on. Three.
[teacher] You sure?
[student] Yes. That one is 2.
[teacher] Wrong. I said up here. You always start up here. <<<
[student] Oh yeah. I forgot.
[teacher] I'm hearing and seeing an awful lot of 32s. Now many is that one?",True,0.85,Teacher says 'Wrong. I said up here. You always start up here.' dismissing student's answer and correcting without engaging with reasoning.
1140,86,"Look. This was the one that – negative, minus positive –here’s your negative, right? Five – negative five, minus three, minus four, equals five. And that becomes plus. Yes, you’re wrong.",85,Positive eleven.,wrong,"[student] Negative eleven.
[student] .
[student] Positive eleven.
[teacher] Look. This was the one that – negative, minus positive –here’s your negative, right? Five – negative five, minus three, minus four, equals five. And that becomes plus. Yes, you’re wrong. <<<
[student] .
[student] .",True,0.8,"Teacher works through the problem but ends with 'Yes, you're wrong' without asking student to explain their thinking or understand the error."
2039,306,"Yeah. That's wrong. Just write one. All right, got scores? Give those back to the person you graded so they can see it. Double check it, make sure there's not any questions. Go ahead and check it. If you don’t have any questions, go ahead and tear it out carefully and hold it up in the air for me. Once you’ve done that, clear your desk of everything but your dry erase board and your math book. Yeah?",305,So that's wrong?,"thats_wrong,wrong","[student] Okay, I don’t get it. This is?
[teacher] You should’ve added. She was supposed to–
[student] So that's wrong?
[teacher] Yeah. That's wrong. Just write one. All right, got scores? Give those back to the person you graded so they can see it. Double check it, make sure there's not any questions. Go ahead and check it. If you don’t have any questions, go ahead and tear it out carefully and hold it up in the air for me. Once you’ve done that, clear your desk of everything but your dry erase board and your math book. Yeah? <<<
[student] Are we going by teams or is this solo?
[teacher] Teams. We're going to do boys against girls today.",True,0.7,Teacher confirms 'Yeah. That's wrong. Just write one.' and moves to grading without explaining why the answer was wrong.
2058,197,"Student S, that was just wrong.",196,That’s what I did yesterday.,wrong,"[student] Yeah, that’s what I –
[teacher] Why is that confusing to me?
[student] That’s what I did yesterday.
[teacher] Student S, that was just wrong. <<<
[student] I did my hand and then I have a line and I have the words.
[teacher] Who was that, Student M?",True,0.8,"Teacher says 'Student S, that was just wrong' as a blunt dismissal without explanation or engagement with reasoning."
2058,262,"Same problem with all the ones that I see that are not correct, except for you two guys. You guys counted wrong.",261,Which space?,wrong,"[student] Yay.
[teacher] I haven’t seen one correct answer yet.
[student] Which space?
[teacher] Same problem with all the ones that I see that are not correct, except for you two guys. You guys counted wrong. <<<
[student] Who, who?
[student] Me?",True,0.75,Teacher says students 'counted wrong' without explaining what was wrong or engaging with their process.
2235,386,Out of—my whole classroom is wrong. Alright let’s round up. Excellent Student T. So give me one thing that you learned about equivalent fractions. Student E don’t say they’re equal.,385,12.,wrong,"[student] 4.
[teacher] 4 out of how many?
[student] 12.
[teacher] Out of—my whole classroom is wrong. Alright let’s round up. Excellent Student T. So give me one thing that you learned about equivalent fractions. Student E don’t say they’re equal. <<<
[student] Okay.
[student] How many pieces you add or how small the pieces it still ends up the same way.",True,0.7,Teacher says 'my whole classroom is wrong' as a blanket dismissal of student answers without explaining the error.
2369,238,"Right. Yours is wrong. Your calculator's not working right. That's why you add it first, then use a calculator to check it. Really, you don't need the calculator. 13,070. Okay. You don't always trust calculators, especially these calculators, because they have quirky things with them. All right. Just like the computer, you never know. Here's what I want you to do right now. Based on what you know – I know you don't know how much the rest of the items are, but on the very bottom of this piece of paper, right now it's already costing us $13,000.00 to buy all these items, okay? I want you to write an estimate at the bottom of this page, and I want you to estimate how much you think it's going to cost us to buy all of these, okay? Then listen to me very carefully. My class has a benchmark tomorrow. Actually most of you all, because we're taking it right now. Then we meet back on – no we won't. Thursday? No. We'll meet back on Friday and we'll finish it. Listen carefully. If you want to get the prices – look at me – on the bottom of your paper, here's what you can write. You can write PNC Christmas Price Index. This will be extra credit. If you come in the next time I see you, which will be Friday, and you have the prices of each one of the items, PNC Christmas Price Index – you Google it and you can go to there – make sure you go to the 2011 ones. We are not finished. Good bye. Okay. If you Google that, it will take you to this little PowerPoint thing, and you can get all the prices. Only get the prices for the items there. I don't want you to figure out how much each one—",237,"9,470 plus 3,600.",wrong,"[student] 10,370.
[teacher] Okay. 4,700 plus 3,600, is that going to give you 10? I'm sorry. 9,470 plus 3,600, you know has got to be more than 10,000. It's 13,070? Everybody look at me. Tell me the two numbers you're adding together.
[student] 9,470 plus 3,600.
[teacher] Right. Yours is wrong. Your calculator's not working right. That's why you add it first, then use a calculator to check it. Really, you don't need the calculator. 13,070. Okay. You don't always trust calculators, especially these calculators, because they have quirky things with them. All right. Just like the computer, you never know. Here's what I want you to do right now. Based on what you know – I know you don't know how much the rest of the items are, but on the very bottom of this piece of paper, right now it's already costing us $13,000.00 to buy all these items, okay? I want you to write an estimate at the bottom of this page, and I want you to estimate how much you think it's going to cost us to buy all of these, okay? Then listen to me very carefully. My class has a benchmark tomorrow. Actually most of you all, because we're taking it right now. Then we meet back on – no we won't. Thursday? No. We'll meet back on Friday and we'll finish it. Listen carefully. If you want to get the prices – look at me – on the bottom of your paper, here's what you can write. You can write PNC Christmas Price Index. This will be extra credit. If you come in the next time I see you, which will be Friday, and you have the prices of each one of the items, PNC Christmas Price Index – you Google it and you can go to there – make sure you go to the 2011 ones. We are not finished. Good bye. Okay. If you Google that, it will take you to this little PowerPoint thing, and you can get all the prices. Only get the prices for the items there. I don't want you to figure out how much each one— <<<
[student] This is homework?
[teacher] This is extra credit, okay? Listen again, Student J. You're only figuring out the price of the item. That's the only thing you're going to do, of each one. Okay. Very carefully you may go. When I did it earlier, it didn't do that.",True,0.65,Teacher says 'Yours is wrong. Your calculator's not working right' dismissing student's answer and blaming calculator without exploring reasoning.
